City,State,Type,Year,Count,Full,match_addr,latitude,longitude
Los Angeles,CA,Anti-Jewish,2009,2,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,1,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,1,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,0,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,1,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,2,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,1,California,"Los Angeles, California",34.053491,-118.245321
Los Angeles,CA,Anti-Jewish,2009,3,California,"Los Angeles, California",34.053491,-118.245321
Lassen,CA,Anti-Jewish,2009,0,California,"Lassen, California",40.5394389,-120.7120023
Lake,CA,Anti-Jewish,2009,0,California,"Lake, California",39.0839644,-122.8084496
Kern,CA,Anti-Jewish,2009,0,California,"Kern, California",35.4937274,-118.8596804
Kern,CA,Anti-Jewish,2009,0,California,"Kern, California",35.4937274,-118.8596804
Inyo,CA,Anti-Jewish,2009,0,California,"Inyo, California",36.3091865,-117.5495846
Humboldt,CA,Anti-Jewish,2009,0,California,"Humboldt, California",40.7450055,-123.8695086
Humboldt,CA,Anti-Jewish,2009,0,California,"Humboldt, California",40.7450055,-123.8695086
Fresno,CA,Anti-Jewish,2009,0,California,"Fresno, California",36.740664,-119.785758
Fresno,CA,Anti-Jewish,2009,0,California,"Fresno, California",36.740664,-119.785758
Fresno,CA,Anti-Jewish,2009,0,California,"Fresno, California",36.740664,-119.785758
El Dorado,CA,Anti-Jewish,2009,2,California,"El Dorado, California",38.6801437,-120.8412807
Contra Costa,CA,Anti-Jewish,2009,0,California,"Contra Costa, California",37.8534093,-121.9017954
Contra Costa,CA,Anti-Jewish,2009,0,California,"Contra Costa, California",37.8534093,-121.9017954
Contra Costa,CA,Anti-Jewish,2009,0,California,"Contra Costa, California",37.8534093,-121.9017954
Contra Costa,CA,Anti-Jewish,2009,0,California,"Contra Costa, California",37.8534093,-121.9017954
Contra Costa,CA,Anti-Jewish,2009,0,California,"Contra Costa, California",37.8534093,-121.9017954
Contra Costa,CA,Anti-Jewish,2009,0,California,"Contra Costa, California",37.8534093,-121.9017954
Contra Costa,CA,Anti-Jewish,2009,0,California,"Contra Costa, California",37.8534093,-121.9017954
Calaveras,CA,Anti-Jewish,2009,0,California,"Calaveras, California",38.1960477,-120.6805037
Butte,CA,Anti-Jewish,2009,0,California,"Butte, California",39.6253952,-121.5370003
Amador,CA,Anti-Jewish,2009,0,California,"Amador, California",38.3488921,-120.7740931
Alameda,CA,Anti-Jewish,2009,0,California,"Alameda, California",37.7652065,-122.2416355
Alameda,CA,Anti-Jewish,2009,1,California,"Alameda, California",37.7652065,-122.2416355
Alameda,CA,Anti-Jewish,2009,0,California,"Alameda, California",37.7652065,-122.2416355
Alameda,CA,Anti-Jewish,2009,0,California,"Alameda, California",37.7652065,-122.2416355
Alameda,CA,Anti-Jewish,2009,0,California,"Alameda, California",37.7652065,-122.2416355
Alameda,CA,Anti-Jewish,2009,0,California,"Alameda, California",37.7652065,-122.2416355
Alameda,CA,Anti-Jewish,2009,0,California,"Alameda, California",37.7652065,-122.2416355
Alameda,CA,Anti-Jewish,2009,1,California,"Alameda, California",37.7652065,-122.2416355
Alameda,CA,Anti-Jewish,2009,0,California,"Alameda, California",37.7652065,-122.2416355
Yuma,AZ,Anti-Jewish,2009,0,Arizona,"Yuma, Arizona",32.6926512,-114.6276916
Yavapai,AZ,Anti-Jewish,2009,0,Arizona,"Yavapai, Arizona",34.6463981,-112.4291464
Yavapai,AZ,Anti-Jewish,2009,0,Arizona,"Yavapai, Arizona",34.6463981,-112.4291464
Yavapai,AZ,Anti-Jewish,2009,0,Arizona,"Yavapai, Arizona",34.6463981,-112.4291464
Pinal,AZ,Anti-Jewish,2009,0,Arizona,"Pinal, Arizona",32.8162061,-111.2845025
Pima,AZ,Anti-Jewish,2009,1,Arizona,"Pima, Arizona",32.8961755,-109.8275815
Pima,AZ,Anti-Jewish,2009,4,Arizona,"Pima, Arizona",32.8961755,-109.8275815
Pima,AZ,Anti-Jewish,2009,0,Arizona,"Pima, Arizona",32.8961755,-109.8275815
Pima,AZ,Anti-Jewish,2009,0,Arizona,"Pima, Arizona",32.8961755,-109.8275815
Pima,AZ,Anti-Jewish,2009,0,Arizona,"Pima, Arizona",32.8961755,-109.8275815
Navajo,AZ,Anti-Jewish,2009,1,Arizona,"Navajo, Arizona",36.0672173,-109.1880047
Maricopa,AZ,Anti-Jewish,2009,0,Arizona,"Maricopa, Arizona",33.0581063,-112.0476423
Maricopa,AZ,Anti-Jewish,2009,2,Arizona,"Maricopa, Arizona",33.0581063,-112.0476423
Maricopa,AZ,Anti-Jewish,2009,17,Arizona,"Maricopa, Arizona",33.0581063,-112.0476423
Maricopa,AZ,Anti-Jewish,2009,4,Arizona,"Maricopa, Arizona",33.0581063,-112.0476423
Maricopa,AZ,Anti-Jewish,2009,2,Arizona,"Maricopa, Arizona",33.0581063,-112.0476423
Maricopa,AZ,Anti-Jewish,2009,0,Arizona,"Maricopa, Arizona",33.0581063,-112.0476423
Maricopa,AZ,Anti-Jewish,2009,0,Arizona,"Maricopa, Arizona",33.0581063,-112.0476423
Maricopa,AZ,Anti-Jewish,2009,1,Arizona,"Maricopa, Arizona",33.0581063,-112.0476423
Maricopa,AZ,Anti-Jewish,2009,0,Arizona,"Maricopa, Arizona",33.0581063,-112.0476423
Maricopa,AZ,Anti-Jewish,2009,1,Arizona,"Maricopa, Arizona",33.0581063,-112.0476423
Maricopa,AZ,Anti-Jewish,2009,2,Arizona,"Maricopa, Arizona",33.0581063,-112.0476423
Pulaski,AR,Anti-Jewish,2009,0,Arkansas,"Pulaski, Arkansas",34.7538615,-92.2236667
Mississippi,AR,Anti-Jewish,2009,0,Arkansas,"Mississippi, Arkansas",35.8279728,-90.0746767
Greene,AR,Anti-Jewish,2009,0,Arkansas,"Greene, Arkansas",36.1314931,-90.563609
Garland,AR,Anti-Jewish,2009,0,Arkansas,"Garland, Arkansas",33.3629029,-93.7099012
Crittenden,AR,Anti-Jewish,2009,0,Arkansas,"Crittenden, Arkansas",35.3021443,-90.3748354
Craighead,AR,Anti-Jewish,2009,1,Arkansas,"Craighead, Arkansas",35.8260959,-90.6773046
Conway,AR,Anti-Jewish,2009,0,Arkansas,"Conway, Arkansas",35.0886963,-92.4421011
Baldwin,AL,Anti-Jewish,2009,1,Alabama,"Baldwin, Alabama",30.6010744,-87.7763333
Autauga,AL,Anti-Jewish,2009,0,Alabama,"Autauga, Alabama",32.5791817,-86.4996546
Denver,CO,Anti-Islamic (Muslim),2009,1,Colorado,"Denver, Colorado",39.740012,-104.992019
Cheshire,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Cheshire, Connecticut",41.5083668,-72.9106202
Danbury,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Danbury, Connecticut",41.394817,-73.4540111
Derby,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Derby, Connecticut",41.3206523,-73.0889973
Guilford,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Guilford, Connecticut",41.288906,-72.674364
Hamden,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Hamden, Connecticut",41.3838782,-72.9026064
Madison,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Madison, Connecticut",41.2959908,-72.5754149
Meriden,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Meriden, Connecticut",41.5381535,-72.8070435
Milford,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Milford, Connecticut",41.2306979,-73.064036
New Haven,CT,Anti-Islamic (Muslim),2009,1,Connecticut,"New Haven, Connecticut",41.307622,-72.924619
Newtown,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Newtown, Connecticut",41.4141172,-73.3035651
Middleton,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Middleton, Connecticut",41.5623209,-72.6506488
Washington,DC,Anti-Islamic (Muslim),2009,0,District of Columbia,"Washington, District of Columbia",38.890373,-77.031958
New Castle County,DE,Anti-Islamic (Muslim),2009,0,Delaware,"New Castle County, Delaware",39.5392979,-75.667356
Chicago,IL,Anti-Islamic (Muslim),2009,0,Illinois,"Chicago, Illinois",41.884253,-87.632449
Indianapolis,IN,Anti-Islamic (Muslim),2009,0,Indiana,"Indianapolis, Indiana",39.766913,-86.149957
New Orleans,LA,Anti-Islamic (Muslim),2009,0,Louisiana,"New Orleans, Louisiana",29.953701,-90.077751
Baltimore,MD,Anti-Islamic (Muslim),2009,0,Maryland,"Baltimore, Maryland",39.290583,-76.609261
Kingsford,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Kingsford, Michigan",45.7949561,-88.0720706
Genesee,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Genesee, Michigan",43.0777289,-83.6773928
Clayton Township,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Clayton Township, Michigan",42.9913566,-83.8685072
Flint,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Flint, Michigan",43.011444,-83.686788
Hillsdale,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Hillsdale, Michigan",41.9200472,-84.6305101
Lansing,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Lansing, Michigan",42.73194,-84.55225
Grand Rapids,MI,Anti-Islamic (Muslim),2009,1,Michigan,"Grand Rapids, Michigan",42.966413,-85.671177
Wyoming,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Wyoming, Michigan",42.9133602,-85.7053085
Warren,MI,Anti-Islamic (Muslim),2009,2,Michigan,"Warren, Michigan",42.511111,-83.02852
Midland,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Midland, Michigan",43.6155825,-84.2472116
Howard City,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Howard City, Michigan",43.3955831,-85.467815
Oakland,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Oakland, Michigan",42.7561109,-83.1434573
Bloomfield Township,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Bloomfield Township, Michigan",42.5793103,-83.2827093
Novi,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Novi, Michigan",42.48059,-83.4754913
Royal Oak,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Royal Oak, Michigan",42.4894801,-83.1446485
Troy,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Troy, Michigan",42.6064095,-83.1497751
Ottawa,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Ottawa, Michigan",42.953023,-86.0937312
Washtenaw,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Washtenaw, Michigan",42.3076493,-83.8473015
Ypsilanti,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Ypsilanti, Michigan",42.2411499,-83.6129939
Dearborn,MI,Anti-Islamic (Muslim),2009,1,Michigan,"Dearborn, Michigan",42.3222599,-83.1763145
Garden City,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Garden City, Michigan",42.3255928,-83.3310422
Hamtramck,MI,Anti-Islamic (Muslim),2009,1,Michigan,"Hamtramck, Michigan",42.3928151,-83.0496438
Wyandotte,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Wyandotte, Michigan",42.2142064,-83.1499239
Kearney,NE,Anti-Islamic (Muslim),2009,0,Nebraska,"Kearney, Nebraska",40.6993303,-99.0816784
Omaha,NE,Anti-Islamic (Muslim),2009,0,Nebraska,"Omaha, Nebraska",41.26067,-95.940558
Lincoln,NE,Anti-Islamic (Muslim),2009,1,Nebraska,"Lincoln, Nebraska",40.813624,-96.707298
La Vista,NE,Anti-Islamic (Muslim),2009,0,Nebraska,"La Vista, Nebraska",41.1838878,-96.031127
Plattsburgh,NY,Anti-Islamic (Muslim),2009,0,New York,"Plattsburgh, New York",44.6994873,-73.4529124
Buffalo,NY,Anti-Islamic (Muslim),2009,0,New York,"Buffalo, New York",42.885443,-78.878458
Geneseo,NY,Anti-Islamic (Muslim),2009,0,New York,"Geneseo, New York",42.795896,-77.816947
Oswego,NY,Anti-Islamic (Muslim),2009,0,New York,"Oswego, New York",43.4553461,-76.5104973
Troy,NY,Anti-Islamic (Muslim),2009,0,New York,"Troy, New York",42.7284117,-73.6917851
Stony Brook,NY,Anti-Islamic (Muslim),2009,0,New York,"Stony Brook, New York",40.9256538,-73.1409429
Cornell University,NY,Anti-Islamic (Muslim),2009,0,New York,"Cornell University, New York",42.4534492,-76.4735027
New Paltz,NY,Anti-Islamic (Muslim),2009,0,New York,"New Paltz, New York",41.7475933,-74.0868095
Cleveland,OH,Anti-Islamic (Muslim),2009,0,Ohio,"Cleveland, Ohio",41.504733,-81.690738
Columbus,OH,Anti-Islamic (Muslim),2009,1,Ohio,"Columbus, Ohio",39.961993,-83.002748
Philadelphia,PA,Anti-Islamic (Muslim),2009,0,Pennsylvania,"Philadelphia, Pennsylvania",39.952283,-75.162447
Pittsburgh,PA,Anti-Islamic (Muslim),2009,0,Pennsylvania,"Pittsburgh, Pennsylvania",40.438514,-79.99734
Harris,TX,Anti-Islamic (Muslim),2009,1,Texas,"Harris, Texas",29.7751825,-95.3102505
Bellaire,TX,Anti-Islamic (Muslim),2009,0,Texas,"Bellaire, Texas",29.7057858,-95.4588299
Lubbock,TX,Anti-Islamic (Muslim),2009,0,Texas,"Lubbock, Texas",33.584514,-101.845009
Lubbock,TX,Anti-Islamic (Muslim),2009,0,Texas,"Lubbock, Texas",33.584514,-101.845009
Corpus Christi,TX,Anti-Islamic (Muslim),2009,0,Texas,"Corpus Christi, Texas",27.796413,-97.403737
Rockwall,TX,Anti-Islamic (Muslim),2009,0,Texas,"Rockwall, Texas",32.9312336,-96.4597089
Arlington,TX,Anti-Islamic (Muslim),2009,0,Texas,"Arlington, Texas",32.735604,-97.107717
Fort Worth,TX,Anti-Islamic (Muslim),2009,1,Texas,"Fort Worth, Texas",32.750951,-97.330858
Round Rock,TX,Anti-Islamic (Muslim),2009,0,Texas,"Round Rock, Texas",30.509042,-97.677217
Dallas,TX,Anti-Islamic (Muslim),2009,0,Texas,"Dallas, Texas",32.778154,-96.795399
Houston,TX,Anti-Islamic (Muslim),2009,0,Texas,"Houston, Texas",29.760583,-95.36968
San Antonio,TX,Anti-Islamic (Muslim),2009,0,Texas,"San Antonio, Texas",29.424582,-98.494607
Norfolk,VA,Anti-Islamic (Muslim),2009,0,Virginia,"Norfolk, Virginia",36.846824,-76.285059
Portsmouth,VA,Anti-Islamic (Muslim),2009,0,Virginia,"Portsmouth, Virginia",36.832642,-76.297708
Roanoke,VA,Anti-Islamic (Muslim),2009,0,Virginia,"Roanoke, Virginia",37.2709704,-79.9414266
Virginia Beach,VA,Anti-Islamic (Muslim),2009,0,Virginia,"Virginia Beach, Virginia",36.75501,-76.059189
Radford University,VA,Anti-Islamic (Muslim),2009,0,Virginia,"Radford University, Virginia",37.1382689,-80.5506221
Rockingham,VT,Anti-Islamic (Muslim),2009,0,Vermont,"Rockingham, Vermont",43.1876028,-72.4889288
Seattle,WA,Anti-Islamic (Muslim),2009,1,Washington,"Seattle, Washington",47.603569,-122.329448
Bristol,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Bristol, Connecticut",41.6717648,-72.9492703
Easton,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Easton, Connecticut",41.2712056,-73.2966405
Enfield,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Enfield, Connecticut",42.0027181,-72.5441445
Groton,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Groton, Connecticut",41.3497456,-72.0790717
Manchester,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Manchester, Connecticut",41.7759301,-72.5215009
Sp: Sussex County,DE,Anti-Islamic (Muslim),2009,0,Delaware,"Sp: Sussex County, Delaware",38.7146684,-75.0824362
Atlanta,GA,Anti-Islamic (Muslim),2009,0,Georgia,"Atlanta, Georgia",33.748313,-84.39111
Carroll County,MD,Anti-Islamic (Muslim),2009,0,Maryland,"Carroll County, Maryland",39.5423418,-77.0564464
St. Joseph,MI,Anti-Islamic (Muslim),2009,0,Michigan,"St. Joseph, Michigan",42.0938577,-86.4895463
Battle Creek,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Battle Creek, Michigan",42.3211522,-85.1797142
Grand Traverse,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Grand Traverse, Michigan",44.687984,-85.520024
Lansing,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Lansing, Michigan",42.73194,-84.55225
Lansing,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Lansing, Michigan",42.73194,-84.55225
Mount Pleasant,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Mount Pleasant, Michigan",43.5978075,-84.7675139
Adrian,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Adrian, Michigan",41.8975471,-84.0371659
Macomb,MI,Anti-Islamic (Muslim),2009,1,Michigan,"Macomb, Michigan",42.6651965,-82.9286428
New Baltimore,MI,Anti-Islamic (Muslim),2009,0,Michigan,"New Baltimore, Michigan",42.6811436,-82.7368616
Clinton Township,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Clinton Township, Michigan",42.5868882,-82.9195514
Beverly Hills,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Beverly Hills, Michigan",42.516131,-83.2625577
Birmingham,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Birmingham, Michigan",42.5467012,-83.2113192
White Lake Township,MI,Anti-Islamic (Muslim),2009,0,Michigan,"White Lake Township, Michigan",42.6592995,-83.4856913
St. Clair,MI,Anti-Islamic (Muslim),2009,0,Michigan,"St. Clair, Michigan",42.8208653,-82.486024
Croswell,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Croswell, Michigan",43.2755809,-82.621038
Ann Arbor,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Ann Arbor, Michigan",42.282102,-83.748469
Detroit,MI,Anti-Islamic (Muslim),2009,1,Michigan,"Detroit, Michigan",42.331681,-83.047997
Inkster,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Inkster, Michigan",42.2942045,-83.3099303
Livonia,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Livonia, Michigan",42.36837,-83.3527097
Utica,NY,Anti-Islamic (Muslim),2009,0,New York,"Utica, New York",43.100903,-75.232664
Nashville,TN,Anti-Islamic (Muslim),2009,0,Tennessee,"Nashville, Tennessee",36.167843,-86.778159
Austin,TX,Anti-Islamic (Muslim),2009,0,Texas,"Austin, Texas",30.267593,-97.742988
Falls Church,VA,Anti-Islamic (Muslim),2009,0,Virginia,"Falls Church, Virginia",38.882334,-77.1710914
Newport News,VA,Anti-Islamic (Muslim),2009,0,Virginia,"Newport News, Virginia",37.082884,-76.480228
Suffolk,VA,Anti-Islamic (Muslim),2009,0,Virginia,"Suffolk, Virginia",36.7282054,-76.5835621
Milwaukee,WI,Anti-Islamic (Muslim),2009,0,Wisconsin,"Milwaukee, Wisconsin",43.042004,-87.906867
Rockford,IL,Anti-Islamic (Muslim),2009,0,Illinois,"Rockford, Illinois",42.266902,-89.078058
Clare,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Clare, Michigan",43.8194703,-84.7686281
Flushing Township,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Flushing Township, Michigan",43.107465,-83.8685072
Grand Blanc Township,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Grand Blanc Township, Michigan",42.9125171,-83.666758
Hamburg Township,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Hamburg Township, Michigan",42.4641977,-83.8510786
Center Line,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Center Line, Michigan",42.4850362,-83.0277002
Roseville,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Roseville, Michigan",42.4972583,-82.9371409
Montcalm,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Montcalm, Michigan",43.3057341,-85.1894045
West Bloomfield Township,MI,Anti-Islamic (Muslim),2009,0,Michigan,"West Bloomfield Township, Michigan",42.5678534,-83.373339
Dearborn Heights,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Dearborn Heights, Michigan",42.3369816,-83.2732627
Melvindale,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Melvindale, Michigan",42.2825383,-83.175203
Romulus,MI,Anti-Islamic (Muslim),2009,0,Michigan,"Romulus, Michigan",42.2222614,-83.3965994
Wayne,MI,Anti-Islamic (Muslim),2009,1,Michigan,"Wayne, Michigan",42.2814269,-83.3863214
Richmond,VA,Anti-Islamic (Muslim),2009,0,Virginia,"Richmond, Virginia",37.540702,-77.433649
East Hampton,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"East Hampton, Connecticut",41.5757748,-72.5026249
Newington,CT,Anti-Islamic (Muslim),2009,0,Connecticut,"Newington, Connecticut",41.6972996,-72.7228293
Bonner Springs,KS,Anti-Islamic (Muslim),2009,0,Kansas,"Bonner Springs, Kansas",39.059726,-94.8835754
