City,State,Year,Anti-Jewish,Anti-Islamic,Full,clean,lat,long
Tucson,AZ,2014,0,0,Arizona,"tucson, arizona",32.221551,-110.969758
Tucson,AZ,2015,0,0,Arizona,"tucson, arizona",32.221551,-110.969758
University Of Arizona,AZ,2010,0,1,Arizona,"university of arizona, arizona",32.2318851,-110.9501094
University Of Arizona,AZ,2011,1,0,Arizona,"university of arizona, arizona",32.2318851,-110.9501094
University Of Arizona,AZ,2012,1,0,Arizona,"university of arizona, arizona",32.2318851,-110.9501094
University Of Arizona,AZ,2013,0,0,Arizona,"university of arizona, arizona",32.2318851,-110.9501094
University Of Arizona,AZ,2014,0,0,Arizona,"university of arizona, arizona",32.2318851,-110.9501094
University Of Arizona,AZ,2015,0,0,Arizona,"university of arizona, arizona",32.2318851,-110.9501094
Tyler,TX,2010,0,0,Texas,"tyler, texas",32.347633,-95.294298
Tyler,TX,2011,0,0,Texas,"tyler, texas",32.347633,-95.294298
Tyler,TX,2012,0,0,Texas,"tyler, texas",32.347633,-95.294298
Tyler,TX,2013,0,0,Texas,"tyler, texas",32.347633,-95.294298
Tyler,TX,2014,0,0,Texas,"tyler, texas",32.347633,-95.294298
Tyler,TX,2015,0,1,Texas,"tyler, texas",32.347633,-95.294298
Oro Valley,AZ,2010,0,0,Arizona,"oro valley, arizona",32.3909071,-110.966488
Oro Valley,AZ,2011,0,0,Arizona,"oro valley, arizona",32.3909071,-110.966488
Oro Valley,AZ,2012,0,0,Arizona,"oro valley, arizona",32.3909071,-110.966488
Oro Valley,AZ,2013,0,0,Arizona,"oro valley, arizona",32.3909071,-110.966488
Oro Valley,AZ,2014,1,0,Arizona,"oro valley, arizona",32.3909071,-110.966488
Oro Valley,AZ,2015,0,0,Arizona,"oro valley, arizona",32.3909071,-110.966488
Ouachita,LA,2010,0,0,Louisiana,"ouachita, louisiana",32.4271852,-92.2236667
Ouachita,LA,2011,0,0,Louisiana,"ouachita, louisiana",32.4271852,-92.2236667
Ouachita,LA,2012,0,0,Louisiana,"ouachita, louisiana",32.4271852,-92.2236667
Ouachita,LA,2013,0,0,Louisiana,"ouachita, louisiana",32.4271852,-92.2236667
Ouachita,LA,2014,0,0,Louisiana,"ouachita, louisiana",32.4271852,-92.2236667
Ouachita,LA,2015,0,1,Louisiana,"ouachita, louisiana",32.4271852,-92.2236667
Chula Vista,CA,2010,0,0,California,"chula vista, california",32.640901,-117.084279
Chula Vista,CA,2011,0,1,California,"chula vista, california",32.640901,-117.084279
Chula Vista,CA,2012,0,0,California,"chula vista, california",32.640901,-117.084279
Chula Vista,CA,2013,0,0,California,"chula vista, california",32.640901,-117.084279
Chula Vista,CA,2014,0,0,California,"chula vista, california",32.640901,-117.084279
Chula Vista,CA,2015,0,0,California,"chula vista, california",32.640901,-117.084279
Coronado,CA,2010,0,0,California,"coronado, california",32.6858853,-117.1830891
Coronado,CA,2011,0,0,California,"coronado, california",32.6858853,-117.1830891
Coronado,CA,2012,1,0,California,"coronado, california",32.6858853,-117.1830891
Coronado,CA,2013,1,0,California,"coronado, california",32.6858853,-117.1830891
Coronado,CA,2014,0,0,California,"coronado, california",32.6858853,-117.1830891
Coronado,CA,2015,0,0,California,"coronado, california",32.6858853,-117.1830891
Yuma,AZ,2010,0,0,Arizona,"yuma, arizona",32.6926512,-114.6276916
Yuma,AZ,2011,0,0,Arizona,"yuma, arizona",32.6926512,-114.6276916
Yuma,AZ,2012,0,0,Arizona,"yuma, arizona",32.6926512,-114.6276916
Yuma,AZ,2013,1,1,Arizona,"yuma, arizona",32.6926512,-114.6276916
Yuma,AZ,2014,0,0,Arizona,"yuma, arizona",32.6926512,-114.6276916
Yuma,AZ,2015,0,0,Arizona,"yuma, arizona",32.6926512,-114.6276916
Texas Christian Universi,TX,2010,0,0,Texas,"texas christian universi, texas",32.70953,-97.362795
Texas Christian Universi,TX,2011,0,0,Texas,"texas christian universi, texas",32.70953,-97.362795
Texas Christian Universi,TX,2012,0,0,Texas,"texas christian universi, texas",32.70953,-97.362795
Texas Christian Universi,TX,2013,0,0,Texas,"texas christian universi, texas",32.70953,-97.362795
Texas Christian Universi,TX,2014,0,1,Texas,"texas christian universi, texas",32.70953,-97.362795
Texas Christian Universi,TX,2015,0,0,Texas,"texas christian universi, texas",32.70953,-97.362795
San Diego,CA,2010,6,1,California,"san diego, california",32.715682,-117.161711
San Diego,CA,2011,10,0,California,"san diego, california",32.715682,-117.161711
San Diego,CA,2012,4,4,California,"san diego, california",32.715682,-117.161711
San Diego,CA,2013,3,8,California,"san diego, california",32.715682,-117.161711
San Diego,CA,2014,2,3,California,"san diego, california",32.715682,-117.161711
San Diego,CA,2015,5,6,California,"san diego, california",32.715682,-117.161711
Mammoth,AZ,2010,0,1,Arizona,"mammoth, arizona",32.722568,-110.6406547
Mammoth,AZ,2011,0,0,Arizona,"mammoth, arizona",32.722568,-110.6406547
Mammoth,AZ,2012,0,0,Arizona,"mammoth, arizona",32.722568,-110.6406547
Mammoth,AZ,2013,0,0,Arizona,"mammoth, arizona",32.722568,-110.6406547
Mammoth,AZ,2014,0,0,Arizona,"mammoth, arizona",32.722568,-110.6406547
Mammoth,AZ,2015,0,0,Arizona,"mammoth, arizona",32.722568,-110.6406547
Port Of San Diego Harbor,CA,2010,0,0,California,"port of san diego harbor, california",32.7353163,-117.1772172
Port Of San Diego Harbor,CA,2011,0,0,California,"port of san diego harbor, california",32.7353163,-117.1772172
Port Of San Diego Harbor,CA,2012,0,0,California,"port of san diego harbor, california",32.7353163,-117.1772172
Port Of San Diego Harbor,CA,2013,0,0,California,"port of san diego harbor, california",32.7353163,-117.1772172
Port Of San Diego Harbor,CA,2014,0,0,California,"port of san diego harbor, california",32.7353163,-117.1772172
Port Of San Diego Harbor,CA,2015,1,0,California,"port of san diego harbor, california",32.7353163,-117.1772172
Arlington,TX,2010,1,1,Texas,"arlington, texas",32.735604,-97.107717
Arlington,TX,2011,0,0,Texas,"arlington, texas",32.735604,-97.107717
Arlington,TX,2012,0,0,Texas,"arlington, texas",32.735604,-97.107717
Arlington,TX,2013,0,0,Texas,"arlington, texas",32.735604,-97.107717
Arlington,TX,2014,0,0,Texas,"arlington, texas",32.735604,-97.107717
Arlington,TX,2015,1,0,Texas,"arlington, texas",32.735604,-97.107717
Grand Prairie,TX,2010,0,0,Texas,"grand prairie, texas",32.747701,-97.007199
Grand Prairie,TX,2011,0,0,Texas,"grand prairie, texas",32.747701,-97.007199
Grand Prairie,TX,2012,0,0,Texas,"grand prairie, texas",32.747701,-97.007199
Grand Prairie,TX,2013,0,0,Texas,"grand prairie, texas",32.747701,-97.007199
Grand Prairie,TX,2014,0,0,Texas,"grand prairie, texas",32.747701,-97.007199
Grand Prairie,TX,2015,0,1,Texas,"grand prairie, texas",32.747701,-97.007199
Fort Worth,TX,2010,0,1,Texas,"fort worth, texas",32.750951,-97.330858
Fort Worth,TX,2011,0,3,Texas,"fort worth, texas",32.750951,-97.330858
Fort Worth,TX,2012,1,0,Texas,"fort worth, texas",32.750951,-97.330858
Fort Worth,TX,2013,0,0,Texas,"fort worth, texas",32.750951,-97.330858
Fort Worth,TX,2014,0,0,Texas,"fort worth, texas",32.750951,-97.330858
Fort Worth,TX,2015,1,2,Texas,"fort worth, texas",32.750951,-97.330858
San Diego St University,CA,2010,0,0,California,"san diego st university, california",32.7757217,-117.0718893
San Diego St University,CA,2011,0,0,California,"san diego st university, california",32.7757217,-117.0718893
San Diego St University,CA,2012,0,0,California,"san diego st university, california",32.7757217,-117.0718893
San Diego St University,CA,2013,0,0,California,"san diego st university, california",32.7757217,-117.0718893
San Diego St University,CA,2014,0,0,California,"san diego st university, california",32.7757217,-117.0718893
San Diego St University,CA,2015,0,1,California,"san diego st university, california",32.7757217,-117.0718893
Dallas,TX,2010,0,0,Texas,"dallas, texas",32.778154,-96.795399
Dallas,TX,2011,1,0,Texas,"dallas, texas",32.778154,-96.795399
Dallas,TX,2012,1,0,Texas,"dallas, texas",32.778154,-96.795399
Dallas,TX,2013,2,0,Texas,"dallas, texas",32.778154,-96.795399
Dallas,TX,2014,1,0,Texas,"dallas, texas",32.778154,-96.795399
Dallas,TX,2015,2,1,Texas,"dallas, texas",32.778154,-96.795399
Pinal,AZ,2010,0,0,Arizona,"pinal, arizona",32.8162061,-111.2845025
Pinal,AZ,2011,1,0,Arizona,"pinal, arizona",32.8162061,-111.2845025
Pinal,AZ,2012,0,0,Arizona,"pinal, arizona",32.8162061,-111.2845025
Pinal,AZ,2013,0,0,Arizona,"pinal, arizona",32.8162061,-111.2845025
Pinal,AZ,2014,1,0,Arizona,"pinal, arizona",32.8162061,-111.2845025
Pinal,AZ,2015,0,0,Arizona,"pinal, arizona",32.8162061,-111.2845025
Isle Of Palms,SC,2010,0,0,South Carolina,"isle of palms, south carolina",32.8194131,-79.7343791
Isle Of Palms,SC,2011,1,0,South Carolina,"isle of palms, south carolina",32.8194131,-79.7343791
Isle Of Palms,SC,2012,0,0,South Carolina,"isle of palms, south carolina",32.8194131,-79.7343791
Isle Of Palms,SC,2013,0,0,South Carolina,"isle of palms, south carolina",32.8194131,-79.7343791
Isle Of Palms,SC,2014,0,0,South Carolina,"isle of palms, south carolina",32.8194131,-79.7343791
Isle Of Palms,SC,2015,0,0,South Carolina,"isle of palms, south carolina",32.8194131,-79.7343791
North Richland Hills,TX,2010,0,0,Texas,"north richland hills, texas",32.8342952,-97.2289029
North Richland Hills,TX,2011,2,1,Texas,"north richland hills, texas",32.8342952,-97.2289029
North Richland Hills,TX,2012,0,0,Texas,"north richland hills, texas",32.8342952,-97.2289029
North Richland Hills,TX,2013,0,0,Texas,"north richland hills, texas",32.8342952,-97.2289029
North Richland Hills,TX,2014,0,0,Texas,"north richland hills, texas",32.8342952,-97.2289029
North Richland Hills,TX,2015,0,0,Texas,"north richland hills, texas",32.8342952,-97.2289029
Santee,CA,2010,1,0,California,"santee, california",32.8383828,-116.9739167
Santee,CA,2011,0,0,California,"santee, california",32.8383828,-116.9739167
Santee,CA,2012,0,0,California,"santee, california",32.8383828,-116.9739167
Santee,CA,2013,0,0,California,"santee, california",32.8383828,-116.9739167
Santee,CA,2014,0,0,California,"santee, california",32.8383828,-116.9739167
Santee,CA,2015,0,0,California,"santee, california",32.8383828,-116.9739167
Southern Methodist Univ,TX,2010,0,0,Texas,"southern methodist univ, texas",32.8412178,-96.7845175
Southern Methodist Univ,TX,2011,0,0,Texas,"southern methodist univ, texas",32.8412178,-96.7845175
Southern Methodist Univ,TX,2012,1,0,Texas,"southern methodist univ, texas",32.8412178,-96.7845175
Southern Methodist Univ,TX,2013,1,0,Texas,"southern methodist univ, texas",32.8412178,-96.7845175
Southern Methodist Univ,TX,2014,0,0,Texas,"southern methodist univ, texas",32.8412178,-96.7845175
Southern Methodist Univ,TX,2015,0,0,Texas,"southern methodist univ, texas",32.8412178,-96.7845175
University Park,TX,2010,0,0,Texas,"university park, texas",32.8550377,-96.797592
University Park,TX,2011,0,0,Texas,"university park, texas",32.8550377,-96.797592
University Park,TX,2012,0,0,Texas,"university park, texas",32.8550377,-96.797592
University Park,TX,2013,0,0,Texas,"university park, texas",32.8550377,-96.797592
University Park,TX,2014,0,0,Texas,"university park, texas",32.8550377,-96.797592
University Park,TX,2015,1,0,Texas,"university park, texas",32.8550377,-96.797592
Un Of Ca: San Diego,CA,2010,0,0,California,"un of ca: san diego, california",32.8800604,-117.2340135
Un Of Ca: San Diego,CA,2011,1,0,California,"un of ca: san diego, california",32.8800604,-117.2340135
Un Of Ca: San Diego,CA,2012,1,0,California,"un of ca: san diego, california",32.8800604,-117.2340135
Un Of Ca: San Diego,CA,2013,1,0,California,"un of ca: san diego, california",32.8800604,-117.2340135
Un Of Ca: San Diego,CA,2014,0,0,California,"un of ca: san diego, california",32.8800604,-117.2340135
Un Of Ca: San Diego,CA,2015,0,0,California,"un of ca: san diego, california",32.8800604,-117.2340135
Pima,AZ,2010,2,1,Arizona,"pima, arizona",32.8961755,-109.8275815
Pima,AZ,2011,2,0,Arizona,"pima, arizona",32.8961755,-109.8275815
Pima,AZ,2012,0,0,Arizona,"pima, arizona",32.8961755,-109.8275815
Pima,AZ,2013,1,0,Arizona,"pima, arizona",32.8961755,-109.8275815
Pima,AZ,2014,0,0,Arizona,"pima, arizona",32.8961755,-109.8275815
Pima,AZ,2015,0,0,Arizona,"pima, arizona",32.8961755,-109.8275815
Garland,TX,2010,0,0,Texas,"garland, texas",32.914274,-96.636548
Garland,TX,2011,1,0,Texas,"garland, texas",32.914274,-96.636548
Garland,TX,2012,0,0,Texas,"garland, texas",32.914274,-96.636548
Garland,TX,2013,0,0,Texas,"garland, texas",32.914274,-96.636548
Garland,TX,2014,0,0,Texas,"garland, texas",32.914274,-96.636548
Garland,TX,2015,0,0,Texas,"garland, texas",32.914274,-96.636548
Chilton,AL,2010,0,0,Alabama,"chilton, alabama",32.944392,-86.6611083
Chilton,AL,2011,1,0,Alabama,"chilton, alabama",32.944392,-86.6611083
Chilton,AL,2012,0,0,Alabama,"chilton, alabama",32.944392,-86.6611083
Chilton,AL,2013,0,0,Alabama,"chilton, alabama",32.944392,-86.6611083
Chilton,AL,2014,0,0,Alabama,"chilton, alabama",32.944392,-86.6611083
Chilton,AL,2015,0,0,Alabama,"chilton, alabama",32.944392,-86.6611083
Poway,CA,2010,1,0,California,"poway, california",32.9628232,-117.0358646
Poway,CA,2011,1,0,California,"poway, california",32.9628232,-117.0358646
Poway,CA,2012,1,0,California,"poway, california",32.9628232,-117.0358646
Poway,CA,2013,0,0,California,"poway, california",32.9628232,-117.0358646
Poway,CA,2014,1,0,California,"poway, california",32.9628232,-117.0358646
Poway,CA,2015,0,0,California,"poway, california",32.9628232,-117.0358646
Sachse,TX,2010,1,0,Texas,"sachse, texas",32.9762327,-96.5952703
Sachse,TX,2011,0,0,Texas,"sachse, texas",32.9762327,-96.5952703
Sachse,TX,2012,0,0,Texas,"sachse, texas",32.9762327,-96.5952703
Sachse,TX,2013,0,0,Texas,"sachse, texas",32.9762327,-96.5952703
Sachse,TX,2014,0,0,Texas,"sachse, texas",32.9762327,-96.5952703
Sachse,TX,2015,0,0,Texas,"sachse, texas",32.9762327,-96.5952703
Wylie,TX,2010,0,0,Texas,"wylie, texas",33.0151201,-96.5388789
Wylie,TX,2011,1,0,Texas,"wylie, texas",33.0151201,-96.5388789
Wylie,TX,2012,0,0,Texas,"wylie, texas",33.0151201,-96.5388789
Wylie,TX,2013,0,0,Texas,"wylie, texas",33.0151201,-96.5388789
Wylie,TX,2014,0,0,Texas,"wylie, texas",33.0151201,-96.5388789
Wylie,TX,2015,0,0,Texas,"wylie, texas",33.0151201,-96.5388789
Summerville,SC,2010,0,0,South Carolina,"summerville, south carolina",33.0185039,-80.1756481
Summerville,SC,2011,0,2,South Carolina,"summerville, south carolina",33.0185039,-80.1756481
Summerville,SC,2012,0,0,South Carolina,"summerville, south carolina",33.0185039,-80.1756481
Summerville,SC,2013,0,0,South Carolina,"summerville, south carolina",33.0185039,-80.1756481
Summerville,SC,2014,0,0,South Carolina,"summerville, south carolina",33.0185039,-80.1756481
Summerville,SC,2015,0,0,South Carolina,"summerville, south carolina",33.0185039,-80.1756481
Plano,TX,2010,0,3,Texas,"plano, texas",33.020794,-96.699247
Plano,TX,2011,1,0,Texas,"plano, texas",33.020794,-96.699247
Plano,TX,2012,0,0,Texas,"plano, texas",33.020794,-96.699247
Plano,TX,2013,0,0,Texas,"plano, texas",33.020794,-96.699247
Plano,TX,2014,0,0,Texas,"plano, texas",33.020794,-96.699247
Plano,TX,2015,0,1,Texas,"plano, texas",33.020794,-96.699247
Encinitas,CA,2010,0,0,California,"encinitas, california",33.0369867,-117.2919818
Encinitas,CA,2011,1,0,California,"encinitas, california",33.0369867,-117.2919818
Encinitas,CA,2012,0,0,California,"encinitas, california",33.0369867,-117.2919818
Encinitas,CA,2013,1,0,California,"encinitas, california",33.0369867,-117.2919818
Encinitas,CA,2014,0,0,California,"encinitas, california",33.0369867,-117.2919818
Encinitas,CA,2015,0,0,California,"encinitas, california",33.0369867,-117.2919818
Lewisville,TX,2010,0,2,Texas,"lewisville, texas",33.047224,-96.995929
Lewisville,TX,2011,0,0,Texas,"lewisville, texas",33.047224,-96.995929
Lewisville,TX,2012,0,0,Texas,"lewisville, texas",33.047224,-96.995929
Lewisville,TX,2013,0,0,Texas,"lewisville, texas",33.047224,-96.995929
Lewisville,TX,2014,0,0,Texas,"lewisville, texas",33.047224,-96.995929
Lewisville,TX,2015,0,0,Texas,"lewisville, texas",33.047224,-96.995929
Maricopa,AZ,2010,1,0,Arizona,"maricopa, arizona",33.0581063,-112.0476423
Maricopa,AZ,2011,0,0,Arizona,"maricopa, arizona",33.0581063,-112.0476423
Maricopa,AZ,2012,0,0,Arizona,"maricopa, arizona",33.0581063,-112.0476423
Maricopa,AZ,2013,0,1,Arizona,"maricopa, arizona",33.0581063,-112.0476423
Maricopa,AZ,2014,0,0,Arizona,"maricopa, arizona",33.0581063,-112.0476423
Maricopa,AZ,2015,0,0,Arizona,"maricopa, arizona",33.0581063,-112.0476423
Ca St Un: San Marcos,CA,2010,2,0,California,"ca st un: san marcos, california",33.1295574,-117.1599449
Ca St Un: San Marcos,CA,2011,0,0,California,"ca st un: san marcos, california",33.1295574,-117.1599449
Ca St Un: San Marcos,CA,2012,2,0,California,"ca st un: san marcos, california",33.1295574,-117.1599449
Ca St Un: San Marcos,CA,2013,0,0,California,"ca st un: san marcos, california",33.1295574,-117.1599449
Ca St Un: San Marcos,CA,2014,0,0,California,"ca st un: san marcos, california",33.1295574,-117.1599449
Ca St Un: San Marcos,CA,2015,0,0,California,"ca st un: san marcos, california",33.1295574,-117.1599449
Collin,TX,2010,0,0,Texas,"collin, texas",33.1795213,-96.4929797
Collin,TX,2011,0,0,Texas,"collin, texas",33.1795213,-96.4929797
Collin,TX,2012,0,0,Texas,"collin, texas",33.1795213,-96.4929797
Collin,TX,2013,0,1,Texas,"collin, texas",33.1795213,-96.4929797
Collin,TX,2014,0,0,Texas,"collin, texas",33.1795213,-96.4929797
Collin,TX,2015,0,0,Texas,"collin, texas",33.1795213,-96.4929797
Oceanside,CA,2010,1,0,California,"oceanside, california",33.197152,-117.380579
Oceanside,CA,2011,1,0,California,"oceanside, california",33.197152,-117.380579
Oceanside,CA,2012,0,0,California,"oceanside, california",33.197152,-117.380579
Oceanside,CA,2013,1,0,California,"oceanside, california",33.197152,-117.380579
Oceanside,CA,2014,0,0,California,"oceanside, california",33.197152,-117.380579
Oceanside,CA,2015,0,0,California,"oceanside, california",33.197152,-117.380579
Vista,CA,2010,1,0,California,"vista, california",33.2000368,-117.2425355
Vista,CA,2011,1,0,California,"vista, california",33.2000368,-117.2425355
Vista,CA,2012,1,0,California,"vista, california",33.2000368,-117.2425355
Vista,CA,2013,0,0,California,"vista, california",33.2000368,-117.2425355
Vista,CA,2014,0,0,California,"vista, california",33.2000368,-117.2425355
Vista,CA,2015,0,0,California,"vista, california",33.2000368,-117.2425355
Commerce,TX,2010,0,0,Texas,"commerce, texas",33.2470567,-95.8999656
Commerce,TX,2011,0,0,Texas,"commerce, texas",33.2470567,-95.8999656
Commerce,TX,2012,1,0,Texas,"commerce, texas",33.2470567,-95.8999656
Commerce,TX,2013,0,0,Texas,"commerce, texas",33.2470567,-95.8999656
Commerce,TX,2014,0,0,Texas,"commerce, texas",33.2470567,-95.8999656
Commerce,TX,2015,0,0,Texas,"commerce, texas",33.2470567,-95.8999656
Buckeye,AZ,2010,0,0,Arizona,"buckeye, arizona",33.3703197,-112.5837766
Buckeye,AZ,2011,3,0,Arizona,"buckeye, arizona",33.3703197,-112.5837766
Buckeye,AZ,2012,0,0,Arizona,"buckeye, arizona",33.3703197,-112.5837766
Buckeye,AZ,2013,0,0,Arizona,"buckeye, arizona",33.3703197,-112.5837766
Buckeye,AZ,2014,0,0,Arizona,"buckeye, arizona",33.3703197,-112.5837766
Buckeye,AZ,2015,0,0,Arizona,"buckeye, arizona",33.3703197,-112.5837766
Georgetown,SC,2010,0,0,South Carolina,"georgetown, south carolina",33.376834,-79.2944964
Georgetown,SC,2011,0,0,South Carolina,"georgetown, south carolina",33.376834,-79.2944964
Georgetown,SC,2012,1,0,South Carolina,"georgetown, south carolina",33.376834,-79.2944964
Georgetown,SC,2013,0,0,South Carolina,"georgetown, south carolina",33.376834,-79.2944964
Georgetown,SC,2014,0,0,South Carolina,"georgetown, south carolina",33.376834,-79.2944964
Georgetown,SC,2015,0,0,South Carolina,"georgetown, south carolina",33.376834,-79.2944964
Hoover,AL,2010,0,0,Alabama,"hoover, alabama",33.4053867,-86.8113781
Hoover,AL,2011,0,0,Alabama,"hoover, alabama",33.4053867,-86.8113781
Hoover,AL,2012,0,0,Alabama,"hoover, alabama",33.4053867,-86.8113781
Hoover,AL,2013,0,0,Alabama,"hoover, alabama",33.4053867,-86.8113781
Hoover,AL,2014,1,0,Alabama,"hoover, alabama",33.4053867,-86.8113781
Hoover,AL,2015,0,0,Alabama,"hoover, alabama",33.4053867,-86.8113781
Apache Junction,AZ,2010,1,0,Arizona,"apache junction, arizona",33.4150485,-111.5495777
Apache Junction,AZ,2011,0,0,Arizona,"apache junction, arizona",33.4150485,-111.5495777
Apache Junction,AZ,2012,0,0,Arizona,"apache junction, arizona",33.4150485,-111.5495777
Apache Junction,AZ,2013,0,0,Arizona,"apache junction, arizona",33.4150485,-111.5495777
Apache Junction,AZ,2014,0,0,Arizona,"apache junction, arizona",33.4150485,-111.5495777
Apache Junction,AZ,2015,0,0,Arizona,"apache junction, arizona",33.4150485,-111.5495777
Mesa,AZ,2010,0,0,Arizona,"mesa, arizona",33.417043,-111.831459
Mesa,AZ,2011,3,0,Arizona,"mesa, arizona",33.417043,-111.831459
Mesa,AZ,2012,1,0,Arizona,"mesa, arizona",33.417043,-111.831459
Mesa,AZ,2013,0,0,Arizona,"mesa, arizona",33.417043,-111.831459
